user_id,Count(tweets),Sum(retweet_count),Sum(reply_count),Sum(favorite_count),Sum(num_hashtags),Sum(num_urls),Sum(num_mentions),Sum(tweet_length),Sum(retweeted),Avg(retweet_count),Avg(reply_count),Avg(favorite_count),Avg(num_hashtags),Avg(num_urls),Avg(num_mentions),Avg(tweet_length),Avg(retweeted),Min(retweet_count),Min(reply_count),Min(favorite_count),Min(num_hashtags),Min(num_urls),Min(num_mentions),Min(tweet_length),Max(retweet_count),Max(reply_count),Max(favorite_count),Max(num_hashtags),Max(num_urls),Max(num_mentions),Max(tweet_length)
1021644026,3086,1360030,0,552,207,137,1870,169977,749,440.7096565132858,0.0,0.17887232663642255,0.06707712248865846,0.04439403758911212,0.6059624108878807,55.0800388852884,0.2427090084251458,0,0,0,0,0,0,0,227989,0,26,6,2,9,148
1171310826,3153,1991550,0,3705,101,50,2147,182537,1176,631.6365366317792,0.0,1.1750713606089438,0.03203298445924516,0.01585791309863622,0.6809387884554393,57.893117665715195,0.37297811607992387,0,0,0,0,0,0,0,73933,0,56,4,1,7,144
1390147280,180,2627,0,67,254,66,90,14905,23,14.594444444444445,0.0,0.37222222222222223,1.4111111111111112,0.36666666666666664,0.5,82.80555555555556,0.12777777777777777,0,0,0,0,0,0,13,1075,0,3,9,1,6,142
1414080518,2060,2776240,0,267,117,60,1400,116177,1224,1347.6893203883494,0.0,0.12961165048543688,0.05679611650485437,0.02912621359223301,0.6796116504854369,56.396601941747576,0.5941747572815534,0,0,0,0,0,0,0,81342,0,5,3,1,3,151
1425572605,279,655371,0,30,11,24,244,18442,239,2349.0,0.0,0.10752688172043011,0.03942652329749104,0.08602150537634409,0.8745519713261649,66.10035842293907,0.8566308243727598,0,0,0,0,0,0,7,56949,0,6,1,1,2,144
1446131569,3154,1112354,0,6513,725,73,2046,199655,762,352.68040583386176,0.0,2.064996829422955,0.22986683576410907,0.023145212428662017,0.6487000634115409,63.30215599239062,0.24159797083069118,0,0,0,0,0,0,0,105590,0,67,8,2,6,149
1465100186,644,982273,0,62,79,23,428,36504,139,1525.2686335403728,0.0,0.09627329192546584,0.12267080745341614,0.03571428571428571,0.6645962732919255,56.683229813664596,0.21583850931677018,0,0,0,0,0,0,0,113380,0,3,4,2,6,143
1505023116,486,452917,0,188,130,28,392,34371,161,931.9279835390946,0.0,0.3868312757201646,0.2674897119341564,0.05761316872427984,0.8065843621399177,70.72222222222223,0.33127572016460904,0,0,0,0,0,0,0,63942,0,6,2,1,4,144
1553611423,3212,325625,0,1833,126,149,3165,151547,421,101.37764632627646,0.0,0.5706724782067247,0.03922789539227895,0.04638854296388543,0.9853673723536738,47.18150684931507,0.13107098381070983,0,0,0,0,0,0,0,39742,0,21,12,2,12,142
1557371234,3221,835088,0,495,591,192,1573,119826,104,259.26358273828004,0.0,0.15367898168270724,0.1834833902514747,0.05960881713753493,0.48835765290282523,37.20149022042844,0.03228810928283142,0,0,0,0,0,0,0,240415,0,22,3,3,4,144
1567482860,67,4120,0,9,90,57,18,4299,1,61.492537313432834,0.0,0.13432835820895522,1.3432835820895523,0.8507462686567164,0.26865671641791045,64.16417910447761,0.014925373134328358,0,0,0,0,0,0,0,4119,0,2,5,1,2,126
1576039274,2993,3027883,0,1048,168,71,1960,166202,1108,1011.654861343134,0.0,0.3501503508185767,0.056130972268626796,0.02372201804209823,0.6548613431339793,55.53023722018042,0.37019712662880055,0,0,0,0,0,0,0,147095,0,13,3,1,5,148
1613091608,2991,166778,0,1765,401,281,2599,259775,404,55.75994650618522,0.0,0.5901036442661317,0.13406887328652625,0.09394851220327649,0.8689401537947175,86.8522233366767,0.13507188231360748,0,0,0,0,0,0,4,38225,0,16,5,2,7,148
1617515642,3157,4610714,0,1244,187,133,2613,220597,1386,1460.47323408299,0.0,0.39404497941083305,0.059233449477351915,0.04212860310421286,0.8276845106113399,69.87551472917326,0.43902439024390244,0,0,0,0,0,0,0,286908,0,18,3,2,7,152
1664307984,1758,3303755,0,1102,40,72,1257,91266,704,1879.269055745165,0.0,0.626848691695108,0.022753128555176336,0.040955631399317405,0.7150170648464164,51.91467576791809,0.4004550625711035,0,0,0,0,0,0,0,272177,0,46,3,1,4,152
1855455756,3211,2888134,0,991,615,314,2519,250255,1566,899.450015571473,0.0,0.3086265960759888,0.1915291186546247,0.09778885082528807,0.7844908128308938,77.93677981937091,0.48769853628153226,0,0,0,0,0,0,0,220380,0,7,10,2,9,152
2166704005,3201,1164185,0,701,888,263,3283,207226,723,363.69415807560136,0.0,0.2189940643548891,0.2774133083411434,0.08216182442986567,1.0256169946891596,64.7378944079975,0.22586691658856609,0,0,0,0,0,0,0,105137,0,11,9,3,8,144
2312368014,3207,559198,0,2616,54,31,1592,149780,588,174.36794512004988,0.0,0.8157156220767072,0.01683816651075772,0.00966635484876832,0.4964140941690053,46.70408481446835,0.1833489242282507,0,0,0,0,0,0,0,83590,0,37,3,1,4,144
2318172799,3150,6364172,0,1104,351,128,2428,183509,2057,2020.3720634920635,0.0,0.3504761904761905,0.11142857142857143,0.040634920634920635,0.7707936507936508,58.2568253968254,0.653015873015873,0,0,0,0,0,0,0,100899,0,11,7,1,5,152
2408175668,685,2138687,0,163,81,25,662,48372,593,3122.170802919708,0.0,0.23795620437956205,0.11824817518248175,0.0364963503649635,0.9664233576642336,70.61605839416059,0.8656934306569343,0,0,0,0,0,0,0,147101,0,10,4,1,4,144
2524484877,3236,592671,0,3218,90,112,2313,174491,733,183.1492583436341,0.0,0.9944375772558715,0.02781211372064277,0.034610630407911,0.7147713226205191,53.921817058096416,0.2265142150803461,0,0,0,0,0,0,2,33540,0,175,2,1,9,147
2642655806,138,669289,0,19,157,10,219,10199,80,4849.920289855072,0.0,0.13768115942028986,1.1376811594202898,0.07246376811594203,1.5869565217391304,73.90579710144928,0.5797101449275363,0,0,0,0,0,0,11,101159,0,2,8,1,8,140
2697960505,2893,483937,0,416,1050,400,2832,257628,947,167.2786035257518,0.0,0.1437953681299689,0.3629450397511234,0.13826477704804702,0.9789146215001728,89.05219495333564,0.3273418596612513,0,0,0,0,0,0,0,72906,0,4,8,2,6,152
2778387798,306,756,0,95,370,141,209,34347,25,2.4705882352941178,0.0,0.3104575163398693,1.2091503267973855,0.46078431372549017,0.6830065359477124,112.24509803921569,0.08169934640522876,0,0,0,0,0,0,13,123,0,5,6,1,4,148
2784675022,3113,30653,0,2517,414,382,1178,116814,418,9.846771602955348,0.0,0.808544812078381,0.13299068422743335,0.12271121105043367,0.37841310632830066,37.524574365563765,0.13427561837455831,0,0,0,0,0,0,0,19226,0,16,14,1,7,160
2982524516,175,158014,0,40,20,3,114,8772,53,902.9371428571428,0.0,0.22857142857142856,0.11428571428571428,0.017142857142857144,0.6514285714285715,50.12571428571429,0.3028571428571429,0,0,0,0,0,0,0,43686,0,3,3,1,4,140
3013481653,1186,3111109,0,69,958,13,681,58337,229,2623.1947723440135,0.0,0.0581787521079258,0.8077571669477235,0.010961214165261383,0.5741989881956155,49.18802698145025,0.19308600337268128,0,0,0,0,0,0,0,430770,0,15,4,1,7,144
3013763124,226,756761,0,28,7,0,199,15978,175,3348.5,0.0,0.12389380530973451,0.030973451327433628,0.0,0.8805309734513275,70.69911504424779,0.7743362831858407,0,0,0,0,0,0,0,71798,0,2,2,0,6,144
3070794500,928,1327355,0,441,25,47,824,50079,552,1430.3394396551723,0.0,0.47521551724137934,0.02693965517241379,0.05064655172413793,0.8879310344827587,53.96443965517241,0.5948275862068966,0,0,0,0,0,0,0,134550,0,28,2,1,10,144
3073742769,426,532145,0,486,40,70,358,20548,150,1249.1666666666667,0.0,1.1408450704225352,0.09389671361502347,0.1643192488262911,0.8403755868544601,48.23474178403756,0.352112676056338,0,0,0,0,0,0,0,56875,0,29,4,2,6,140
